5.0, {'nt1': 0.0, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': -0.004464286, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 0, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 1, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
1900.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.058035713}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 20, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 24, 'nt11': 47, 'nt12': 0, 'nt13': 33, 'nt14': 68, 'nt15': 64, 'nt16': 16, 'nt2': 47, 'nt3': 59, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 22, 'nt8': 0, 'nt9': 1}, 
1905.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.08035714}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 22, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 20, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 24, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 66, 'nt15': 64, 'nt16': 16, 'nt2': 47, 'nt3': 63, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 22, 'nt8': 0, 'nt9': 1}, 
1910.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.102678575}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 22, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 20, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 24, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 65, 'nt15': 64, 'nt16': 16, 'nt2': 46, 'nt3': 67, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 22, 'nt8': 0, 'nt9': 1}, 
1915.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.125}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 22, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 22, 'nt4': 0, 'nt5': 0, 'nt6': 24, 'nt7': 20, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 24, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 63, 'nt15': 67, 'nt16': 16, 'nt2': 45, 'nt3': 71, 'nt4': 0, 'nt5': 0, 'nt6': 40, 'nt7': 22, 'nt8': 0, 'nt9': 1}, 
1920.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.14732143}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 23, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 21, 'nt4': 0, 'nt5': 0, 'nt6': 23, 'nt7': 20, 'nt8': 0, 'nt9': 1}, {'nt1': 9, 'nt10': 24, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 60, 'nt15': 67, 'nt16': 16, 'nt2': 44, 'nt3': 69, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 22, 'nt8': 0, 'nt9': 1}, 
1925.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.16964285}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 23, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 23, 'nt7': 20, 'nt8': 0, 'nt9': 1}, {'nt1': 10, 'nt10': 24, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 57, 'nt15': 67, 'nt16': 16, 'nt2': 43, 'nt3': 68, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 22, 'nt8': 0, 'nt9': 1}, 
1930.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.20982143}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 23, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 20, 'nt4': 0, 'nt5': 0, 'nt6': 21, 'nt7': 21, 'nt8': 0, 'nt9': 2}, {'nt1': 9, 'nt10': 24, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 56, 'nt15': 67, 'nt16': 16, 'nt2': 42, 'nt3': 68, 'nt4': 0, 'nt5': 0, 'nt6': 38, 'nt7': 23, 'nt8': 0, 'nt9': 2}, 
1935.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.2544643}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 23, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 21, 'nt4': 0, 'nt5': 0, 'nt6': 21, 'nt7': 24, 'nt8': 0, 'nt9': 2}, {'nt1': 9, 'nt10': 24, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 56, 'nt15': 67, 'nt16': 16, 'nt2': 42, 'nt3': 70, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 26, 'nt8': 0, 'nt9': 2}, 
1940.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.29910713}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 23, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 21, 'nt7': 24, 'nt8': 0, 'nt9': 2}, {'nt1': 9, 'nt10': 25, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 56, 'nt15': 67, 'nt16': 16, 'nt2': 43, 'nt3': 68, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 26, 'nt8': 0, 'nt9': 2}, 
1945.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.375}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 23, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 21, 'nt7': 24, 'nt8': 0, 'nt9': 5}, {'nt1': 9, 'nt10': 26, 'nt11': 48, 'nt12': 0, 'nt13': 35, 'nt14': 56, 'nt15': 67, 'nt16': 16, 'nt2': 43, 'nt3': 65, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 26, 'nt8': 0, 'nt9': 5}, 
1950.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.5}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 23, 'nt4': 0, 'nt5': 0, 'nt6': 21, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 9, 'nt10': 27, 'nt11': 48, 'nt12': 0, 'nt13': 35, 'nt14': 59, 'nt15': 67, 'nt16': 16, 'nt2': 43, 'nt3': 64, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 26, 'nt8': 0, 'nt9': 7}, 
1955.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.66071427}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 21, 'nt7': 24, 'nt8': 0, 'nt9': 8}, {'nt1': 9, 'nt10': 27, 'nt11': 48, 'nt12': 0, 'nt13': 32, 'nt14': 58, 'nt15': 67, 'nt16': 16, 'nt2': 47, 'nt3': 64, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 26, 'nt8': 0, 'nt9': 8}, 
1960.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -0.84821427}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 21, 'nt7': 24, 'nt8': 0, 'nt9': 9}, {'nt1': 9, 'nt10': 27, 'nt11': 48, 'nt12': 0, 'nt13': 33, 'nt14': 57, 'nt15': 67, 'nt16': 16, 'nt2': 50, 'nt3': 62, 'nt4': 0, 'nt5': 0, 'nt6': 39, 'nt7': 26, 'nt8': 0, 'nt9': 9}, 
1965.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.0669643}, {'nt1': 9, 'nt10': 24, 'nt11': 23, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 10}, {'nt1': 9, 'nt10': 27, 'nt11': 45, 'nt12': 0, 'nt13': 33, 'nt14': 56, 'nt15': 67, 'nt16': 16, 'nt2': 54, 'nt3': 65, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 26, 'nt8': 0, 'nt9': 10}, 
1970.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.2901785}, {'nt1': 9, 'nt10': 24, 'nt11': 23, 'nt12': 0, 'nt13': 24, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 10}, {'nt1': 9, 'nt10': 27, 'nt11': 45, 'nt12': 0, 'nt13': 34, 'nt14': 54, 'nt15': 68, 'nt16': 16, 'nt2': 56, 'nt3': 65, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 26, 'nt8': 0, 'nt9': 10}, 
1975.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.5133928}, {'nt1': 9, 'nt10': 24, 'nt11': 23, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 10}, {'nt1': 9, 'nt10': 27, 'nt11': 45, 'nt12': 0, 'nt13': 33, 'nt14': 52, 'nt15': 70, 'nt16': 16, 'nt2': 57, 'nt3': 65, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 26, 'nt8': 0, 'nt9': 10}, 
1980.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.7366072}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 23, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 10}, {'nt1': 9, 'nt10': 27, 'nt11': 41, 'nt12': 0, 'nt13': 33, 'nt14': 50, 'nt15': 73, 'nt16': 16, 'nt2': 57, 'nt3': 65, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 26, 'nt8': 0, 'nt9': 10}, 
1985.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.9598215}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 22, 'nt14': 24, 'nt15': 25, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 10}, {'nt1': 9, 'nt10': 28, 'nt11': 41, 'nt12': 0, 'nt13': 32, 'nt14': 48, 'nt15': 75, 'nt16': 16, 'nt2': 57, 'nt3': 65, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 26, 'nt8': 0, 'nt9': 10}, 
1990.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.1830356}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 10}, {'nt1': 9, 'nt10': 28, 'nt11': 41, 'nt12': 0, 'nt13': 29, 'nt14': 48, 'nt15': 77, 'nt16': 16, 'nt2': 58, 'nt3': 68, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 28, 'nt8': 0, 'nt9': 10}, 
1995.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.40625}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 10}, {'nt1': 9, 'nt10': 28, 'nt11': 41, 'nt12': 0, 'nt13': 28, 'nt14': 49, 'nt15': 78, 'nt16': 16, 'nt2': 58, 'nt3': 68, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 28, 'nt8': 0, 'nt9': 10}, 
2000.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.125}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 9}, {'nt1': 9, 'nt10': 28, 'nt11': 41, 'nt12': 0, 'nt13': 28, 'nt14': 53, 'nt15': 77, 'nt16': 16, 'nt2': 58, 'nt3': 69, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 29, 'nt8': 0, 'nt9': 9}, 
2005.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.6875}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 9, 'nt10': 28, 'nt11': 41, 'nt12': 0, 'nt13': 28, 'nt14': 57, 'nt15': 77, 'nt16': 17, 'nt2': 57, 'nt3': 70, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 30, 'nt8': 0, 'nt9': 7}, 
2010.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -1.84375}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 20, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 9, 'nt10': 28, 'nt11': 41, 'nt12': 0, 'nt13': 28, 'nt14': 58, 'nt15': 76, 'nt16': 17, 'nt2': 55, 'nt3': 71, 'nt4': 0, 'nt5': 0, 'nt6': 37, 'nt7': 30, 'nt8': 0, 'nt9': 7}, 
2015.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.0089285}, {'nt1': 9, 'nt10': 24, 'nt11': 21, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 18, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 9, 'nt10': 28, 'nt11': 41, 'nt12': 0, 'nt13': 28, 'nt14': 58, 'nt15': 76, 'nt16': 17, 'nt2': 54, 'nt3': 72, 'nt4': 0, 'nt5': 0, 'nt6': 33, 'nt7': 30, 'nt8': 0, 'nt9': 8}, 
2020.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.1875}, {'nt1': 9, 'nt10': 24, 'nt11': 22, 'nt12': 0, 'nt13': 19, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 18, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 9, 'nt10': 28, 'nt11': 43, 'nt12': 0, 'nt13': 28, 'nt14': 58, 'nt15': 76, 'nt16': 18, 'nt2': 54, 'nt3': 72, 'nt4': 0, 'nt5': 0, 'nt6': 35, 'nt7': 30, 'nt8': 0, 'nt9': 8}, 
2025.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.3660715}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 20, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 18, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 9, 'nt10': 28, 'nt11': 45, 'nt12': 0, 'nt13': 29, 'nt14': 58, 'nt15': 76, 'nt16': 19, 'nt2': 52, 'nt3': 73, 'nt4': 0, 'nt5': 0, 'nt6': 35, 'nt7': 30, 'nt8': 0, 'nt9': 8}, 
2030.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.544643}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 22, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 18, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 9, 'nt10': 28, 'nt11': 45, 'nt12': 0, 'nt13': 31, 'nt14': 58, 'nt15': 76, 'nt16': 19, 'nt2': 50, 'nt3': 74, 'nt4': 0, 'nt5': 0, 'nt6': 35, 'nt7': 30, 'nt8': 0, 'nt9': 8}, 
2035.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': -2.7232144}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 22, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 24, 'nt3': 24, 'nt4': 0, 'nt5': 0, 'nt6': 18, 'nt7': 24, 'nt8': 0, 'nt9': 7}, {'nt1': 10, 'nt10': 30, 'nt11': 45, 'nt12': 0, 'nt13': 31, 'nt14': 58, 'nt15': 76, 'nt16': 19, 'nt2': 48, 'nt3': 72, 'nt4': 0, 'nt5': 0, 'nt6': 35, 'nt7': 30, 'nt8': 0, 'nt9': 8}, 
